,likert_5_options_0,likert_5_options_1,likert_5_options_2,likert_5_options_3,likert_5_options_4,likert_5_options_5,likert_5_options_6,likert_5_options_7,likert_5_options_8,likert_5_options_9,likert_5_options_10,likert_5_options_11,likert_5_options_12,likert_5_options_13,likert_5_options_14,likert_5_options_15,likert_5_options_16,likert_5_options_17,likert_5_options_18,likert_5_options_19,likert_5_options_20,likert_5_options_21,likert_5_options_22,likert_5_options_23,likert_5_options_24,likert_5_options_25,likert_5_options_26,likert_5_options_27,likert_5_options_28,likert_5_options_29,likert_5_options_30,likert_5_options_31,likert_5_options_32,likert_5_options_33,likert_5_options_34,likert_5_options_35,likert_5_options_36,likert_5_options_37,likert_5_options_38,likert_5_options_39,likert_7_options_0,likert_7_options_1,likert_7_options_2,likert_7_options_3,likert_7_options_4,likert_7_options_5,likert_7_options_6,likert_7_options_7,likert_7_options_8,likert_7_options_9,likert_2_options_0,likert_2_options_1,likert_2_options_2,likert_2_options_3,likert_2_options_4,likert_2_options_5,likert_2_options_6,likert_2_options_7,likert_2_options_8,likert_2_options_9,target
1037,3,1,2,5,2,2,3,2,3,4,2,4,1,1,2,5,2,1,3,5,2,1,5,4,5,5,5,4,3,4,1,1,2,1,1,1,3,5,1,2,4,6,7,5,2,7,7,6,5,3,0,0,0,0,0,0,0,0,0,0,1
1038,1,1,3,1,5,4,1,5,5,3,5,4,3,3,3,3,4,5,4,4,2,5,3,4,5,4,1,2,4,1,4,1,2,3,5,5,5,1,3,3,6,1,7,3,4,2,5,7,6,3,0,0,0,0,0,1,0,0,0,0,0
1039,1,2,2,1,2,3,5,5,5,4,4,5,1,1,3,5,5,4,2,4,2,3,3,4,1,5,5,4,2,2,2,4,1,5,5,1,1,1,5,4,5,6,3,1,1,1,7,2,5,3,0,0,0,0,0,0,0,0,0,0,1
1040,4,1,2,1,2,3,5,2,2,1,5,5,3,1,3,4,4,2,3,2,1,3,3,2,5,1,1,4,2,2,2,3,1,2,4,1,5,1,4,2,7,4,3,5,5,4,3,5,6,3,0,0,0,0,0,0,0,0,0,0,0
1041,3,1,5,1,2,3,4,2,5,2,1,5,3,1,3,1,4,2,4,2,2,3,3,2,4,1,1,4,4,1,4,1,1,5,1,3,3,3,1,1,3,6,7,1,2,3,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0
1042,5,4,2,5,1,1,3,2,1,1,4,1,3,5,5,1,4,2,3,1,4,3,4,4,1,1,4,4,2,2,1,1,2,1,5,2,3,5,2,4,4,5,1,5,5,3,7,7,5,3,0,0,0,0,0,0,0,0,0,0,1
1043,3,1,2,5,5,3,1,1,5,3,5,4,2,5,5,5,2,2,1,3,2,1,3,2,5,1,5,4,3,1,4,3,1,5,3,5,4,4,1,5,7,4,2,3,5,7,7,7,5,3,0,0,0,0,0,0,0,0,0,0,1
1044,1,5,2,1,2,1,5,1,1,3,5,4,3,5,2,2,5,4,2,1,2,3,4,4,5,1,5,4,2,1,5,5,4,1,5,1,5,4,1,1,2,4,3,4,5,4,2,7,7,7,0,0,0,0,1,0,1,0,0,0,0
1045,1,2,5,1,5,3,5,5,1,1,2,1,2,1,2,4,4,3,5,2,3,3,3,4,5,5,1,4,2,1,5,5,1,5,2,5,3,1,5,1,2,7,6,1,5,7,3,2,1,2,0,1,0,0,0,0,0,0,0,0,1
1046,4,1,2,5,3,2,5,2,5,3,1,2,5,5,3,3,4,1,3,4,2,1,3,1,5,4,1,4,2,1,2,5,5,5,5,5,3,5,1,5,3,6,2,5,5,7,3,4,6,3,0,0,0,1,0,0,0,0,0,0,0
1047,5,3,3,5,5,2,5,5,5,5,3,5,3,2,4,3,5,4,5,2,2,2,3,4,5,1,5,1,1,2,2,1,5,5,3,5,2,5,1,2,5,1,2,7,2,2,5,5,1,2,0,0,1,0,0,1,0,1,0,0,0
1048,2,4,3,5,1,3,3,4,5,3,5,4,1,5,3,3,2,4,2,2,2,5,3,2,5,4,3,4,4,2,5,1,1,1,4,1,4,5,5,2,7,1,2,5,2,3,3,2,4,6,0,0,0,0,0,0,0,0,0,0,0
1049,2,5,3,5,5,3,3,2,1,3,1,4,2,5,5,4,4,2,5,4,1,5,2,4,3,1,5,4,2,1,1,1,1,2,5,5,3,5,5,3,5,6,3,1,5,2,1,5,5,7,0,0,0,0,0,0,0,1,1,0,0
1050,2,1,3,1,2,3,5,5,2,4,5,4,3,5,4,5,4,4,2,4,4,3,3,4,5,1,1,4,4,2,1,1,1,5,3,5,5,2,1,1,3,5,2,4,5,1,4,2,5,1,0,0,0,0,0,0,0,0,0,0,0
1051,3,4,2,3,5,2,1,2,5,1,5,4,3,1,4,4,4,2,5,3,4,5,1,2,5,5,5,4,2,5,1,5,1,5,5,1,5,1,1,1,2,4,2,5,5,1,1,5,5,6,0,0,0,0,0,0,1,0,0,0,1
1052,3,5,3,5,5,3,3,5,1,4,4,5,2,1,4,1,4,1,2,3,2,2,3,2,5,4,1,2,2,2,3,1,2,5,1,5,5,1,5,5,2,4,7,1,5,3,3,2,6,7,0,0,0,0,0,0,1,0,1,0,0
1053,4,1,2,5,2,2,3,1,5,4,1,5,2,1,2,4,2,2,1,3,3,5,4,4,5,4,1,4,2,2,4,5,1,3,3,1,5,3,1,1,5,1,2,2,5,4,5,6,1,3,0,0,0,0,0,0,1,0,0,0,1
1054,2,5,1,1,2,4,3,5,1,3,5,5,2,5,4,1,4,1,3,3,5,5,3,4,5,5,4,4,2,2,1,4,1,3,4,5,2,2,1,1,7,1,5,5,2,4,7,7,1,3,0,0,0,0,0,1,0,0,0,0,0
1055,1,2,2,5,5,3,3,5,1,1,2,5,3,5,4,1,1,4,3,5,4,3,3,2,5,1,1,4,5,2,1,4,1,1,1,1,5,1,1,3,3,5,3,4,4,7,4,7,5,1,0,0,0,0,0,0,0,0,0,0,0
1056,2,5,1,4,2,5,5,5,5,2,1,4,5,2,1,1,4,4,2,2,3,3,3,1,3,1,4,4,2,4,1,1,5,1,1,1,2,1,1,1,3,4,1,7,5,5,1,6,5,6,0,0,0,0,0,0,0,0,0,0,1
1057,3,5,5,5,2,3,5,5,5,4,5,3,3,5,3,5,5,4,2,5,3,2,3,2,5,4,5,4,2,1,3,5,1,2,1,1,1,1,2,4,2,4,2,6,2,2,7,6,5,3,0,0,0,0,0,0,0,0,0,0,0
1058,1,2,3,3,2,4,4,2,5,2,4,5,2,1,3,3,5,5,2,1,2,3,3,4,4,1,1,4,2,3,1,5,1,5,4,5,1,5,5,5,7,4,3,6,2,1,3,7,6,2,0,0,0,0,0,0,0,0,0,0,0
1059,5,5,5,5,5,5,5,4,2,4,1,3,3,1,2,3,2,2,3,4,2,3,2,2,5,4,4,4,4,2,4,5,1,1,5,1,5,1,1,4,5,7,1,5,2,7,3,2,6,1,0,1,0,0,1,0,1,0,0,0,1
1060,5,4,2,5,5,1,2,1,4,3,5,4,3,5,2,1,5,4,4,2,2,3,3,2,3,1,5,4,2,1,1,2,1,5,3,5,5,5,2,4,5,4,2,3,6,3,3,6,5,4,0,0,0,0,0,0,0,0,0,0,0
1061,5,5,2,5,5,2,3,4,5,1,1,4,3,1,1,5,4,2,1,4,2,1,5,4,4,5,1,4,2,5,5,1,1,1,1,3,5,1,4,2,1,4,6,1,5,2,2,4,3,6,1,0,0,0,0,0,1,0,0,0,1
1062,2,4,2,5,5,5,3,4,5,4,1,5,3,2,2,1,5,5,2,2,4,2,3,4,1,1,1,4,2,2,5,1,3,1,5,5,1,4,1,1,1,6,2,5,5,4,3,7,5,3,1,0,0,0,0,0,0,0,0,0,0
1063,3,1,3,3,1,3,2,5,5,3,5,5,1,2,4,1,5,5,3,3,4,5,3,4,5,1,5,4,2,2,4,1,5,2,5,1,1,1,5,1,5,4,5,7,5,7,3,6,5,5,0,0,0,0,0,0,0,0,0,0,1
1064,1,4,2,1,2,3,3,4,1,4,1,4,3,5,1,3,4,4,5,1,2,3,3,4,1,1,3,4,2,4,1,4,3,1,5,3,5,4,1,5,1,6,3,7,1,3,5,7,5,3,0,0,0,0,1,0,0,0,0,0,1
1065,2,1,2,5,1,1,2,4,5,1,4,5,3,5,1,2,4,4,4,5,1,5,3,4,1,1,5,4,2,1,1,1,1,1,5,1,5,1,5,1,1,4,3,1,5,4,2,4,1,6,0,0,0,0,0,0,1,0,1,0,0
1066,3,2,2,1,2,1,5,4,2,5,4,4,3,1,2,1,4,2,3,5,4,3,1,4,5,1,5,4,3,1,5,2,1,1,3,2,4,4,1,1,2,1,2,5,2,2,3,5,5,6,0,0,0,0,0,0,0,0,0,0,1
1067,1,1,2,4,5,3,1,2,3,2,1,1,2,3,2,3,4,4,4,1,5,4,1,1,1,1,1,4,4,4,5,1,1,1,1,2,1,1,1,5,3,5,2,4,6,3,3,5,5,6,1,0,0,0,0,0,0,0,0,0,0
1068,3,4,5,5,2,2,3,4,5,3,1,4,1,5,4,5,4,5,2,2,1,3,3,2,5,4,5,4,2,3,2,1,1,1,5,4,1,5,5,3,1,3,2,7,5,2,4,7,5,1,0,0,0,0,0,0,0,1,0,0,1
1069,5,5,2,5,5,1,4,2,5,2,4,5,3,1,4,4,4,4,1,4,1,1,3,4,1,1,1,3,2,2,5,1,1,3,5,1,2,1,1,4,4,6,5,7,5,2,3,7,6,3,0,0,0,0,0,0,0,0,0,0,0
1070,4,2,2,5,2,2,2,5,5,3,4,5,3,2,1,1,5,5,2,3,3,3,4,4,1,1,1,2,2,2,1,1,3,1,1,5,1,5,3,1,1,7,4,4,5,3,3,4,1,2,0,0,0,0,0,1,0,1,0,0,0
1071,2,1,2,5,2,3,3,2,5,2,1,5,2,1,1,1,4,2,1,3,2,5,1,5,4,1,1,4,1,2,1,1,1,1,3,1,2,5,2,2,2,2,2,7,1,3,5,4,6,2,0,0,0,0,0,0,0,0,0,0,1
1072,5,4,5,5,2,1,3,2,1,3,5,5,3,1,2,3,5,4,3,5,2,3,3,2,1,1,1,4,2,2,1,1,3,1,2,1,1,1,1,5,1,6,1,7,2,5,6,7,5,2,0,0,0,0,0,0,0,0,0,0,0
1073,5,4,1,5,5,3,3,2,5,2,4,4,1,3,2,5,4,1,3,2,2,5,4,1,5,1,5,4,2,2,1,3,5,4,5,1,1,1,3,1,1,6,5,4,1,4,3,7,1,7,0,0,0,0,0,0,0,0,0,0,0
1074,5,1,2,5,5,3,5,1,5,2,3,5,3,1,2,5,2,2,2,2,2,3,3,4,1,1,4,4,2,4,5,4,4,4,1,5,4,1,4,1,3,4,7,5,2,7,3,7,1,3,0,0,0,0,0,1,0,0,0,0,0
1075,5,4,2,1,2,3,3,4,5,1,3,1,5,5,2,4,5,2,4,4,5,3,3,2,5,1,1,4,1,2,2,4,2,1,5,5,3,3,1,4,1,1,3,6,1,1,3,5,6,3,0,0,0,0,0,0,0,0,0,0,0
1076,5,1,3,5,1,3,3,4,1,1,1,5,3,5,4,5,4,4,3,2,2,3,3,2,5,1,1,4,2,4,1,1,5,1,1,4,4,1,5,2,3,1,2,1,2,1,7,7,2,2,0,0,1,0,0,0,0,0,1,0,0
1077,3,4,5,5,5,2,3,2,5,1,1,5,1,5,2,5,4,3,2,4,1,5,3,1,5,1,5,2,2,1,1,1,4,5,1,1,1,5,1,1,7,5,2,1,5,6,3,7,2,3,0,0,0,0,0,0,0,1,0,0,0
1078,1,2,3,1,2,1,3,4,2,3,1,1,1,2,2,5,4,2,3,2,2,3,3,2,5,1,1,4,4,2,5,1,5,5,1,4,2,4,1,2,1,5,5,5,2,3,7,1,5,1,1,0,0,0,0,0,0,0,0,0,1
1079,2,4,2,3,5,1,3,4,5,4,5,5,3,5,2,5,2,4,5,5,2,3,1,4,5,4,1,1,2,5,1,3,3,1,5,5,5,1,5,1,4,2,2,5,2,2,3,2,5,4,0,0,0,0,1,1,1,0,0,0,0
1080,3,5,1,5,5,4,5,2,2,3,1,5,2,1,4,4,4,2,3,2,1,5,3,4,2,1,1,4,4,1,1,1,1,5,3,5,3,4,1,1,4,4,2,7,1,2,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0
1081,1,3,3,5,1,5,4,5,5,1,1,4,3,5,4,1,5,2,4,2,2,1,3,4,5,1,5,4,2,1,1,3,5,5,1,5,4,1,1,1,7,1,1,5,2,2,5,7,1,6,0,0,0,1,0,0,0,0,0,0,0
1082,5,2,5,1,3,4,4,2,5,4,1,5,2,5,4,1,5,5,2,3,2,3,3,2,5,4,1,4,4,2,1,1,5,1,5,5,1,5,1,2,5,1,2,5,2,3,3,6,5,4,0,0,0,0,0,1,0,1,0,0,0
1083,3,4,2,5,2,1,3,5,5,3,4,2,5,5,2,1,4,4,2,4,3,3,5,2,5,1,1,2,2,1,1,1,5,4,1,1,3,1,1,5,1,6,1,7,5,4,7,4,5,4,0,0,1,0,0,0,0,0,0,0,1
1084,5,5,1,5,2,5,3,4,5,2,1,5,3,2,5,4,4,5,5,5,1,3,3,4,5,5,5,4,1,4,1,1,3,5,4,5,5,2,1,5,3,4,5,7,2,4,1,6,5,4,0,0,0,1,0,1,0,0,0,1,0
1085,2,5,2,4,1,3,3,5,5,3,1,5,3,5,1,4,1,5,3,2,2,1,4,4,1,1,5,3,2,2,1,5,5,1,3,4,5,5,5,5,4,1,2,4,2,3,1,4,7,4,0,0,1,0,0,0,1,0,0,1,0
1086,4,4,2,1,1,2,3,1,5,5,3,4,3,2,2,4,4,4,1,2,2,5,3,4,5,4,1,4,2,2,1,1,1,1,5,5,2,1,2,3,7,4,2,1,1,3,7,5,5,3,0,0,0,0,0,0,0,0,0,0,1
1087,2,1,2,5,5,3,3,5,2,2,2,5,5,2,1,1,4,4,5,4,3,2,4,4,1,4,1,5,3,4,2,1,2,5,1,1,2,1,1,5,7,1,2,7,5,4,3,7,6,2,0,0,0,0,0,0,0,0,0,0,0
1088,1,4,2,3,5,2,3,5,5,3,1,5,3,5,2,5,4,2,4,5,1,5,3,1,1,1,1,4,4,2,4,1,4,5,2,1,5,1,1,1,1,4,2,7,2,7,3,7,1,3,0,0,0,1,0,0,0,0,0,0,1
1089,5,1,2,5,5,2,3,2,2,5,1,4,3,5,1,5,4,5,5,2,2,2,3,4,1,5,1,2,1,1,1,4,1,1,5,5,1,4,3,1,1,4,2,4,5,1,3,5,5,3,0,0,0,0,0,1,0,0,0,0,0
1090,2,1,5,5,5,4,5,5,3,2,1,4,5,1,4,4,4,4,2,4,3,1,3,4,3,1,5,4,3,1,5,1,1,1,3,2,5,2,1,4,4,4,2,1,2,1,7,5,5,7,0,0,0,0,0,0,0,0,0,0,1
1091,5,5,2,3,1,4,3,2,2,1,1,4,3,1,3,4,2,5,2,2,2,3,4,1,5,1,2,4,3,2,1,1,2,3,1,1,2,1,5,5,4,2,3,1,2,7,7,6,6,1,0,0,0,0,0,0,0,0,0,0,0
1092,1,5,5,5,1,3,5,4,5,4,5,5,3,2,2,1,4,2,3,3,4,2,1,5,5,5,4,4,2,2,1,1,3,2,3,2,5,5,3,1,5,4,2,1,5,3,4,7,6,4,0,0,0,0,0,0,1,1,0,0,0
1093,2,5,3,5,5,3,3,4,5,3,1,5,3,5,2,3,4,1,1,3,2,1,3,1,5,4,1,4,1,1,1,1,1,2,1,4,3,3,1,1,7,7,2,7,5,7,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0
1094,1,5,2,5,2,2,2,5,5,5,1,2,3,5,2,4,2,1,3,4,4,5,3,4,4,5,4,4,4,1,2,5,4,1,1,5,3,5,5,5,5,5,2,7,5,5,5,2,5,6,0,0,0,0,0,0,0,0,1,1,0
1095,4,1,2,5,2,1,4,4,1,1,1,4,2,5,1,1,1,4,5,2,2,3,4,2,5,5,1,4,2,1,1,1,5,1,1,5,1,5,1,1,4,4,5,1,2,3,3,2,5,6,0,0,0,0,0,0,0,0,0,0,0
1096,5,4,2,5,2,4,1,4,1,3,5,5,3,2,2,1,4,3,5,5,2,1,3,4,5,1,1,4,2,5,5,1,2,1,5,1,1,5,3,5,4,1,2,5,2,5,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1
1097,4,4,2,5,2,3,3,2,5,1,2,4,1,5,1,1,2,5,3,2,4,5,4,4,1,1,1,4,2,1,1,1,2,3,5,1,3,5,1,1,5,2,2,5,2,7,4,2,5,2,0,0,0,0,0,0,0,0,0,0,0
1098,1,1,2,5,1,3,4,2,3,4,1,5,3,5,3,4,2,4,2,3,1,5,3,2,5,1,5,1,4,5,1,1,5,5,1,1,5,5,1,4,7,4,3,3,1,2,6,5,6,6,0,0,0,0,0,0,1,0,0,0,0
1099,3,1,5,5,2,1,2,4,5,4,5,1,3,5,4,4,2,3,2,4,2,5,3,4,1,1,1,4,2,5,5,1,5,4,1,2,1,5,3,5,7,6,3,5,6,3,3,7,5,2,0,0,0,0,0,0,0,0,0,0,1
1100,1,2,2,5,4,4,3,1,1,3,3,4,3,2,2,1,4,2,4,3,2,1,3,1,4,1,2,4,4,2,1,5,1,5,1,1,1,5,5,5,7,5,2,4,5,2,5,7,1,2,0,0,0,0,0,0,0,0,0,1,0
1101,3,1,3,5,2,3,3,2,5,2,1,1,1,1,3,4,5,1,2,3,4,5,3,2,1,1,4,4,4,2,1,1,1,1,5,5,4,1,1,5,2,4,2,7,1,7,3,6,2,3,0,0,0,0,0,0,0,0,0,0,0
1102,2,2,2,3,2,4,4,5,1,3,1,1,1,5,3,4,4,5,2,2,2,5,2,2,5,1,1,4,2,1,1,3,5,2,1,4,1,2,1,2,2,4,3,7,2,7,7,6,1,6,0,0,0,0,0,0,0,0,0,0,0
1103,5,1,5,5,2,3,3,4,5,5,1,1,5,4,1,1,1,4,3,2,2,2,5,4,1,1,5,4,2,2,1,5,1,3,5,1,5,3,5,5,3,1,6,7,6,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1104,3,5,5,5,2,1,3,1,5,2,5,2,3,5,2,1,2,4,5,4,2,5,3,2,5,4,2,4,4,2,1,1,2,5,1,1,1,1,1,1,5,5,6,3,2,3,3,1,5,4,0,0,0,0,0,0,0,0,0,0,0
1105,1,2,5,1,4,2,1,2,1,4,1,1,3,5,5,4,1,5,5,3,2,1,3,1,5,1,1,2,3,5,5,2,3,5,1,1,4,2,1,4,7,1,2,7,5,3,7,6,5,3,1,0,0,0,0,0,0,0,0,0,1
1106,5,3,2,1,1,3,5,4,5,3,4,5,2,5,1,4,5,5,4,3,2,2,4,5,5,1,5,4,2,1,1,5,5,1,1,4,1,2,4,5,2,1,2,5,2,3,7,7,5,3,0,1,0,0,0,0,0,0,0,0,0
1107,1,5,5,3,5,1,3,5,5,2,1,4,1,5,5,5,5,5,3,5,4,3,1,4,2,4,2,4,3,2,1,4,5,1,5,4,3,5,1,1,5,3,5,7,5,7,4,5,2,3,0,0,0,0,0,0,0,0,0,0,1
1108,1,2,2,5,5,2,5,5,1,1,1,1,5,2,5,4,4,4,4,5,2,3,3,2,1,1,5,4,4,2,1,1,5,5,5,2,4,2,3,1,5,7,2,5,6,3,6,5,6,4,0,0,1,0,0,0,0,0,0,0,0
1109,1,5,3,5,2,3,3,5,1,2,2,5,2,5,2,4,2,5,5,3,1,3,1,4,4,5,1,4,2,2,1,5,1,2,1,5,1,3,5,5,1,1,2,6,1,1,7,5,1,3,0,1,0,0,0,1,0,0,1,0,0
1110,5,4,2,1,2,3,4,2,4,2,5,4,2,2,3,1,4,2,3,3,2,3,4,2,5,1,5,4,2,1,1,5,2,1,1,5,3,1,5,1,5,5,2,1,1,2,3,2,5,7,0,1,0,0,0,1,0,0,1,0,1
1111,4,1,2,4,2,4,3,2,5,4,5,1,3,5,3,1,5,4,4,5,3,2,3,4,5,5,1,4,2,2,1,1,1,2,5,2,1,1,1,1,2,1,3,7,6,3,3,2,5,6,0,0,0,0,1,0,0,0,0,0,0
1112,4,1,2,1,2,3,3,5,1,3,1,5,3,1,5,5,4,4,5,4,2,5,4,1,5,4,1,3,4,2,5,1,3,5,3,1,5,3,5,2,1,4,5,5,5,1,5,4,5,3,1,0,0,0,0,0,1,0,0,0,1
1113,3,1,5,5,1,3,3,2,5,3,1,4,3,5,3,4,4,2,1,3,4,3,3,4,5,5,4,4,2,5,1,1,2,4,3,1,1,2,1,5,7,2,2,7,6,6,7,2,6,6,0,0,0,0,0,0,0,0,0,0,0
1114,3,5,2,4,4,1,4,5,5,3,3,4,2,5,2,1,4,2,4,2,2,5,4,2,1,5,1,4,3,2,1,5,1,1,1,1,1,1,1,5,4,6,2,7,5,7,3,2,5,3,0,1,0,0,0,0,0,0,0,0,0
1115,5,5,2,1,5,3,4,2,2,5,3,4,3,2,3,1,4,4,3,2,3,5,3,1,5,1,1,4,2,4,3,3,1,1,4,5,1,5,1,1,1,5,3,4,2,2,1,2,6,5,0,0,0,0,0,0,0,1,0,0,0
1116,2,5,2,5,2,3,3,2,5,4,5,5,3,2,4,3,2,4,5,1,3,5,4,4,5,5,1,4,2,1,4,1,1,2,1,1,5,4,5,4,7,4,5,5,5,6,3,2,6,7,0,0,0,0,0,0,1,0,0,0,0
1117,1,1,2,3,1,3,3,5,5,2,4,2,3,5,2,1,4,2,2,3,3,3,3,4,5,1,1,4,4,2,1,2,3,1,1,3,1,4,1,5,7,6,2,3,2,2,4,5,1,2,0,0,0,0,0,0,0,0,0,0,1
1118,3,1,2,5,1,3,4,4,1,3,3,3,3,5,2,1,1,5,3,5,2,3,3,2,5,5,1,4,1,2,5,1,5,3,1,5,1,3,1,1,7,6,3,5,7,7,3,7,5,4,0,0,0,0,0,0,0,0,0,0,1
1119,4,5,2,5,5,1,3,4,5,1,5,1,2,5,5,4,4,4,1,5,2,5,3,2,5,4,1,4,4,2,1,1,1,3,4,5,5,2,4,1,4,4,2,5,2,7,5,7,6,4,0,0,0,0,0,1,0,0,0,0,0
1120,1,1,2,5,5,2,3,2,5,5,1,1,2,3,2,1,4,1,5,5,4,1,3,2,1,1,1,4,1,2,1,1,5,5,1,5,5,5,2,5,5,6,2,7,2,3,7,7,5,3,0,0,0,0,0,1,0,1,0,1,0
1121,3,1,5,4,5,1,4,5,5,1,1,2,1,3,4,5,2,2,3,4,2,5,3,2,1,1,1,4,1,2,1,1,5,1,5,1,5,1,1,5,3,6,5,7,2,1,3,1,5,3,0,0,0,0,0,0,0,0,0,0,0
1122,4,1,2,5,5,1,3,2,1,3,5,4,3,1,3,1,5,4,3,1,3,1,3,2,1,4,4,1,1,2,5,1,3,5,4,1,5,5,5,1,1,1,2,1,2,5,3,7,1,3,0,0,0,0,0,0,0,0,0,0,0
1123,2,5,2,5,5,3,2,5,5,3,2,2,3,1,2,1,4,5,3,2,2,1,3,2,3,1,1,5,2,2,1,1,1,1,1,3,5,1,5,1,1,7,2,1,2,6,5,4,1,3,0,0,0,0,0,0,0,0,1,0,0
1124,5,1,2,5,2,1,5,4,5,4,5,3,5,5,3,1,1,5,4,1,2,5,3,1,2,5,5,4,3,2,1,1,4,3,1,5,1,5,1,5,7,4,3,5,2,3,3,7,5,3,0,0,0,0,0,0,0,1,0,0,1
1125,2,1,5,5,5,1,3,5,5,1,4,5,3,5,3,3,1,4,3,5,5,5,3,1,5,1,5,2,1,2,5,5,1,5,4,5,4,5,1,1,1,6,3,7,5,1,3,7,5,2,1,1,0,1,0,1,0,0,0,0,1
1126,3,4,2,5,1,3,3,1,5,3,3,5,3,1,2,1,4,4,3,5,3,3,2,2,1,4,2,4,2,2,1,5,5,1,5,5,4,5,5,1,3,6,3,5,1,7,7,7,5,6,0,0,0,0,1,0,0,1,0,0,0
1127,2,5,2,1,2,3,3,5,5,3,5,4,3,1,4,5,2,4,5,2,2,3,3,1,2,4,5,4,2,2,1,1,1,1,1,3,2,5,5,3,5,1,5,5,5,1,7,7,6,2,0,0,0,0,0,0,0,1,1,0,0
1128,1,4,2,1,2,3,5,2,5,1,5,5,3,3,5,4,4,5,2,4,2,3,1,2,1,5,3,4,1,2,4,1,5,4,4,1,4,1,1,3,3,6,3,1,2,3,3,7,6,1,0,0,1,0,0,0,0,0,0,0,1
1129,4,5,2,5,5,5,3,1,1,2,5,5,3,5,4,1,4,4,5,2,2,1,5,4,5,1,1,4,2,2,5,3,1,5,2,1,1,2,4,5,4,6,2,5,1,3,7,6,5,2,1,0,0,1,0,0,0,0,0,0,0
1130,3,4,2,5,2,3,5,4,5,3,1,1,2,1,3,1,4,4,5,4,2,5,4,2,1,1,1,4,2,1,5,3,1,1,5,2,1,4,1,4,7,5,3,1,5,2,3,1,6,1,0,0,0,0,1,0,0,0,0,0,0
1131,2,1,3,5,2,1,3,5,5,3,1,5,1,5,2,1,4,5,4,2,2,3,4,1,1,1,1,2,2,2,1,5,5,3,5,1,3,1,1,5,4,4,6,3,1,3,6,7,5,6,0,0,1,0,0,0,0,0,0,1,0
1132,1,4,1,3,5,3,3,2,5,1,1,2,3,2,4,1,2,2,1,4,2,3,5,2,4,1,5,4,2,1,1,5,5,4,1,1,1,5,3,5,3,1,2,7,5,1,5,7,6,3,0,0,0,0,0,0,0,1,0,0,0
1133,1,2,5,1,5,2,3,2,1,3,4,4,1,3,4,1,4,4,3,3,5,3,3,2,2,4,1,4,1,1,2,1,5,5,2,1,1,2,5,5,1,6,2,4,2,4,5,5,6,4,0,0,1,1,0,0,0,0,1,0,0
1134,1,1,2,1,5,3,4,2,5,3,4,1,3,5,1,1,4,4,3,3,2,5,1,4,5,1,1,4,4,2,5,3,4,1,2,2,1,1,4,3,2,1,2,5,2,3,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1
1135,1,3,2,1,5,2,2,5,5,1,4,5,5,5,4,1,2,5,5,5,3,3,3,2,5,1,5,2,2,4,2,5,1,5,1,1,5,5,1,4,7,5,3,3,4,2,3,6,5,6,0,0,0,0,0,0,0,0,0,0,0
1136,1,1,2,5,2,5,3,1,5,3,4,4,3,1,2,2,4,2,4,4,2,4,1,4,5,3,5,4,2,5,5,5,5,3,1,1,3,1,1,4,2,5,2,7,5,7,5,5,1,6,1,0,1,0,0,0,0,0,0,0,1
1137,1,1,2,3,2,3,3,5,5,4,1,1,1,2,2,1,2,4,2,3,2,3,5,5,5,1,3,4,2,4,2,5,2,5,1,1,4,1,3,5,1,1,6,1,2,4,5,2,6,3,0,0,0,0,0,0,0,0,0,0,0
1138,4,1,3,5,2,3,1,5,5,3,1,5,1,1,1,1,5,4,4,1,2,3,5,4,4,1,5,4,2,1,3,4,5,5,5,3,4,5,4,2,1,7,2,1,5,3,1,4,5,3,0,0,0,0,0,0,0,0,0,0,0
1139,1,4,3,5,2,4,3,4,5,4,3,2,2,5,4,5,4,1,5,2,5,3,3,5,1,4,5,4,2,2,5,1,5,1,3,1,4,5,5,1,1,5,2,1,2,6,3,6,1,7,0,0,1,0,0,0,0,0,1,0,0
1140,5,4,5,5,2,3,1,2,1,5,1,2,3,1,4,1,4,2,2,5,2,5,3,2,1,1,5,4,2,2,4,5,1,5,1,1,5,2,5,5,1,4,2,6,2,3,7,2,5,3,0,0,0,1,0,0,0,0,1,0,0
1141,5,2,3,5,5,1,4,2,5,2,5,4,3,5,4,5,5,4,5,2,2,5,3,2,2,1,1,4,2,4,1,5,5,1,3,3,2,1,1,1,5,4,2,5,2,5,3,2,5,1,0,1,0,0,0,0,0,0,0,0,0
1142,2,4,2,2,5,3,3,5,5,1,1,5,2,5,1,5,2,4,3,2,2,3,3,4,5,4,1,4,4,2,5,1,5,1,3,5,3,1,4,1,7,5,3,5,5,3,5,6,6,3,0,0,1,0,0,0,0,0,0,0,1
1143,2,2,5,4,2,3,3,5,1,2,3,4,3,5,3,4,5,4,5,2,3,3,1,5,5,1,1,4,2,2,3,5,4,1,5,1,3,3,2,4,5,1,3,6,1,4,7,2,1,4,0,1,0,0,0,0,0,0,0,0,0
